"FID","Data_Year","eGRID_subregion_acronym","Plant_annual_net_generation__MW","Plant_annual_CO2_emissions__ton","Plant_annual_coal_net_generatio","Plant_annual_oil_net_generation","Plant_annual_gas_net_generation","Plant_annual_other_fossil_net_g","Plant_annual_nuclear_net_genera","Plant_annual_hydro_net_generati","Plant_annual_biomass_net_genera","Plant_annual_wind_net_generatio","Plant_annual_solar_net_generati"
"10246","2023","MROW","274538",,"0","0","0","0","0","0","0","274538","0"
"10247","2023","SRTV","23964",,"0","0","0","0","0","0","0","0","23964"
"10248","2023","ERCT","492554",,"0","0","0","0","0","0","0","492554","0"
"10249","2023","RFCE","39510","0.001","0","0","0","0","0","0","39510","0","0"
"10250","2023","NEWE","2886",,"0","0","0","0","0","0","0","0","2886"
"10251","2023","SRVC","158450",,"0","0","0","0","0","0","0","0","158450"
"10252","2023","ERCT","17787",,"0","0","0","0","0","0","0","0","17787"
"10253","2023","SRTV","-553751",,"0","0","0","0","0","-553751","0","0","0"
"10254","2023","RFCE","68136","33558.96","0","0","68136","0","0","0","0","0","0"
"10255","2023","NWPP","92946",,"0","0","0","0","0","0","0","0","92946"
"10256","2023","ERCT","76418",,"0","0","0","0","0","0","0","0","76418"
"10257","2023","RFCW","514",,"0","0","0","0","0","0","0","0","514"
"10258","2023","SRTV","0","0","0","0","0","0","0","0","0","0","0"
"10259","2023","RFCE","186805","225037.9","0","0","743.696","102333.3","0","0","83728","0","0"
"10260","2023","RMPA","3103","4081.741","0","-371.885","3474.885","0","0","0","0","0","0"
"10261","2023","RFCW","15012450",,"0","0","0","0","15012450","0","0","0","0"
"10262","2023","ERCT","286745",,"0","0","0","0","0","0","0","0","286745"
"10263","2023","NWPP","0",,"0","0","0","0","0","0","0","0","0"
"10264","2023","SRVC","3637",,"0","0","0","0","0","0","0","0","3637"
"10265","2023","NEWE","23773",,"0","0","0","0","0","0","0","0","23773"
"10266","2023","NWPP","163295",,"0","0","0","0","0","163295","0","0","0"
"10267","2023","RFCE","73","132.62","0","73","0","0","0","0","0","0","0"
"10268","2023","RFCE","17747","0","0","0","0","0","0","0","17747","0","0"
"10269","2023","MROW","770542",,"0","0","0","0","0","770542","0","0","0"
"10270","2023","ERCT","517663",,"0","0","0","0","0","0","0","517663","0"
"10271","2023","NWPP","-174",,"0","0","0","0","0","-174","0","0","0"
"10272","2023","SRVC","2828",,"0","0","0","0","0","0","0","0","2828"
"10273","2023","RFCE","154149",,"0","0","0","0","0","0","0","154149","0"
"10274","2023","NEWE","6148",,"0","0","0","0","0","0","0","0","6148"
"10275","2023","RFCW","4848.999",,"0","0","0","0","0","4849","0","0","0"
"10276","2023","SRTV","6523",,"0","0","0","0","0","0","0","0","6523"
"10277","2023","RFCE","8090","3988.079","0","0","8090","0","0","0","0","0","0"
"10278","2023","MROW","1566639","1740295","1562742","3896.934","0","0","0","0","0","0","0"
"10279","2023","RFCE","5991454","2904929","0","98.877","5991355","0","0","0","0","0","0"
"10280","2023","SRVC","5569",,"0","0","0","0","0","0","0","0","5569"
"10281","2023","SRTV","6478",,"0","0","0","0","0","0","0","0","6478"
"10282","2023","SRVC","61714",,"0","0","0","0","0","61714","0","0","0"
"10283","2023","NEWE","3487",,"0","0","0","0","0","3487","0","0","0"
"10284","2023","RFCW","128196","78727.87","0","0","128196","0","0","0","0","0","0"
"10285","2023","MROW","96386","48816.79","0","0","96386","0","0","0","0","0","0"
"10286","2023","RFCE","3995302","1752380","0","0","3995302","0","0","0","0","0","0"
"10287","2023","RFCE","254596",,"0","0","0","0","0","0","0","254596","0"
"10288","2023","SPSO","45620","78608.53","0","0","10569.99","35050.01","0","0","0","0","0"
"10289","2023","NWPP","-60",,"0","0","0","0","0","-60","0","0","0"
"10290","2023","NEWE","55","50.631","0","55","0","0","0","0","0","0","0"
"10291","2023","ERCT","4864815","2019726","0","0","4864815","0","0","0","0","0","0"
"10292","2023","RFCE","19094080",,"0","0","0","0","19094080","0","0","0","0"
"10293","2023","NWPP","25188",,"0","0","0","0","0","0","0","25188","0"
"10294","2023","RFCE","3239674","1226873","0","0","3239674","0","0","0","0","0","0"
"10295","2023","SRVC","31536","16098.51","0","69","21333","0","0","0","0","0","10329"
"10296","2023","NEWE","87404",,"0","0","0","0","0","0","0","87404","0"
"10297","2023","SRTV","62",,"0","0","0","0","0","0","0","0","62"
"10298","2023","ERCT","16132",,"0","0","0","0","0","0","0","0","16132"
"10299","2023","RFCE","2827",,"0","0","0","0","0","0","0","0","2827"
"10300","2023","MROW","64637",,"0","0","0","0","0","0","0","64637","0"
"10301","2023","NWPP","3811",,"0","0","0","0","0","0","0","0","3811"
"10302","2023","SRVC","1139",,"0","0","0","0","0","0","0","0","1139"
"10303","2023","NEWE","1509",,"0","0","0","0","0","0","0","0","1509"
"10304","2023","NEWE","3201",,"0","0","0","0","0","0","0","0","3201"
"10305","2023","RFCW","4480397","1679236","0","0","4480397","0","0","0","0","0","0"
"10306","2023","MROW","94481",,"0","0","0","0","0","0","0","94481","0"
"10307","2023","RFCE","54545",,"0","0","0","0","0","0","0","54545","0"
"10308","2023","SRVC","0","0","0","0","0","0","0","0","0","0","0"
"10309","2023","RFCE","128","85.582","0","128","0","0","0","0","0","0","0"
"10310","2023","NWPP","9815",,"0","0","0","0","0","0","0","0","9815"
"10311","2023","NEWE","18813","4528.374","0","0","18813","0","0","0","0","0","0"
"10312","2023","NWPP","3987",,"0","0","0","0","0","0","0","0","3987"
"10313","2023","SRTV","93",,"0","0","0","0","0","0","0","0","93"
"10314","2023","NEWE","2343",,"0","0","0","0","0","0","0","0","2343"
"10315","2023","RFCE","647094","1145831","645306.5","1787.492","0","0","0","0","0","0","0"
"10316","2023","MROW","368965",,"0","0","0","0","0","0","0","368965","0"
"10317","2023","RFCE","187773",,"0","0","0","0","0","0","0","187773","0"
"10318","2023","ERCT","291809","180661.2","0","0","291809","0","0","0","0","0","0"
"10319","2023","RFCE","136","291.288","0","0","136","0","0","0","0","0","0"
"10320","2023","NEWE","5855",,"0","0","0","0","0","0","0","0","5855"
"10321","2023","ERCT","21734","12508.23","0","0","21734","0","0","0","0","0","0"
"10322","2023","SRVC","4381",,"0","0","0","0","0","0","0","0","4381"
"10323","2023","RFCE","1990",,"0","0","0","0","0","0","0","0","1990"
"10324","2023","RFCW","45938","0","0","0","0","0","0","0","45938","0","0"
"10325","2023","NEWE","3371",,"0","0","0","0","0","0","0","0","3371"
"10326","2023","SRTV","10297",,"0","0","0","0","0","0","0","0","10297"
"10327","2023","ERCT",,,,,,,,,,,
"10328","2023","SRVC","729071","402844.3","0","0","729071","0","0","0","0","0","0"
"10329","2023","RFCE","86810",,"0","0","0","0","0","0","0","86810","0"
"10330","2023","MROW","318839",,"0","0","0","0","0","0","0","318839","0"
"10331","2023","RFCE","30285","0","0","0","0","0","0","0","30285","0","0"
"10332","2023","NWPP","22619",,"0","0","0","0","0","0","0","0","22619"
"10333","2023","SRTV","10162",,"0","0","0","0","0","0","0","0","10162"
"10334","2023","RFCE","128004",,"0","0","0","0","0","0","0","128004","0"
"10335","2023","MROW","0",,"0","0","0","0","0","0","0","0","0"
"10336","2023","RFCE","79","117.594","0","79","0","0","0","0","0","0","0"
"10337","2023","NWPP","83830",,"0","0","0","0","0","83830","0","0","0"
"10338","2023","MROW","-116","9.8","0","-116","0","0","0","0","0","0","0"
"10339","2023","RFCE","4737",,"0","0","0","0","0","0","0","0","4737"
"10340","2023","RFCE","5843",,"0","0","0","0","0","0","0","0","5843"
"10341","2023","NWPP","3268",,"0","0","0","0","0","0","0","0","3268"
"10342","2023","MROW","382648",,"0","0","0","0","0","0","0","382648","0"
"10343","2023","RFCE","4392264","1826507","0","0","4392264","0","0","0","0","0","0"
"10344","2023","SRTV","3542",,"0","0","0","0","0","0","0","0","3542"
"10345","2023","RFCE","19000960",,"0","0","0","0","19000960","0","0","0","0"
"10346","2023","NEWE","1573",,"0","0","0","0","0","0","0","0","1573"
"10347","2023","NWPP","27729","0.001","0","0","0","0","0","0","27729","0","0"
"10348","2023","RFCE","2684893","1834805","52376.03","262.172","2632255","0","0","0","0","0","0"
"10349","2023","SRVC","140003",,"0","0","0","0","0","0","0","0","140003"
"10350","2023","SRVC","21063",,"0","0","0","0","0","0","0","0","21063"
"10351","2023","ERCT","433173",,"0","0","0","0","0","0","0","0","433173"
"10352","2023","SRVC","38496","32394.68","0","1813.685","36682.31","0","0","0","0","0","0"
"10353","2023","NEWE","6861",,"0","0","0","0","0","0","0","0","6861"
"10354","2023","RFCW","105248","72099","0","-149","105397","0","0","0","0","0","0"
"10355","2023","ERCT","411929",,"0","0","0","0","0","0","0","0","411929"
"10356","2023","NEWE","2498",,"0","0","0","0","0","0","0","0","2498"
"10357","2023","SRVC","138043",,"0","0","0","0","0","0","0","0","138043"
"10358","2023","NWPP","23234",,"0","0","0","0","0","0","0","0","23234"
"10359","2023","RFCE","18585","0","0","0","0","0","0","0","18585","0","0"
"10360","2023","SRTV","2225",,"0","0","0","0","0","0","0","0","2225"
"10361","2023","MROW","768627",,"0","0","0","0","0","0","0","768627","0"
"10362","2023","RFCE","42687.6","13239.26","0","4.966","42682.63","0","0","0","0","0","0"
"10363","2023","RFCE","652","479.13","0","0","652","0","0","0","0","0","0"
"10364","2023","MROW","641868",,"0","0","0","0","0","0","0","641868","0"
"10365","2023","RFCE","622",,"0","0","0","0","0","0","0","0","622"
"10366","2023","SRTV","7715",,"0","0","0","0","0","0","0","0","7715"
"10367","2023","NEWE","15788",,"0","0","0","0","0","0","0","0","15788"
"10368","2023","RFCE","3079",,"0","0","0","0","0","0","0","0","3079"
"10369","2023","SRTV","68571",,"0","0","0","0","0","0","0","0","68571"
"10370","2023","RFCE","1",,"0","0","0","0","0","0","0","0","1"
"10371","2023","NWPP","5533","0","0","0","0","0","0","0","5533","0","0"
"10372","2023","SRVC","8551",,"0","0","0","0","0","0","0","0","8551"
"10373","2023","RFCE","2302",,"0","0","0","0","0","0","0","0","2302"
"10374","2023","MROW","776431",,"0","0","0","0","0","0","0","776431","0"
"10375","2023","ERCT","3305314","1448863","0","0","3305314","0","0","0","0","0","0"
"10376","2023","SRTV","12696",,"0","0","0","0","0","0","0","0","12696"
"10377","2023","SRVC","-706","0","0","-706","0","0","0","0","0","0","0"
"10378","2023","MROW","517709",,"0","0","0","0","0","0","0","517709","0"
"10379","2023","RFCW","8483",,"0","0","0","0","0","8483","0","0","0"
"10380","2023","SRTV","20172",,"0","0","0","0","0","0","0","0","20172"
"10381","2023","SRVC","5751",,"0","0","0","0","0","5751","0","0","0"
"10382","2023","MROW","408511",,"0","0","0","0","0","0","0","408511","0"
"10383","2023","ERCT","82888",,"0","0","0","0","0","0","0","82888","0"
"10384","2023","NEWE","5751",,"0","0","0","0","0","0","0","0","5751"
"10385","2023","NWPP","780181",,"0","0","0","0","0","780181","0","0","0"
"10386","2023","RFCE","22823",,"0","0","0","0","0","0","0","0","22823"
"10387","2023","RFCW","6660501","2660610","0","0","6660501","0","0","0","0","0","0"
"10388","2023","RFCE","5907246","2398237","0","0","5907053","192.895","0","0","0","0","0"
"10389","2023","NEWE","1922",,"0","0","0","0","0","0","0","0","1922"
"10390","2023","RFCE","7213102","2715900","0","0","7213102","0","0","0","0","0","0"
"10391","2023","SRTV","0",,"0","0","0","0","0","0","0","0","0"
"10392","2023","NWPP","6484",,"0","0","0","0","0","0","0","0","6484"
"10393","2023","SRVC","-271","448.738","0","-271","0","0","0","0","0","0","0"
"10394","2023","SRTV","26003",,"0","0","0","0","0","0","0","0","26003"
"10395","2023","NWPP","4077",,"0","0","0","0","0","0","0","0","4077"
"10396","2023","RFCE","-1215","211.426","0","-1215","0","0","0","0","0","0","0"
"10397","2023","RFCE","1492",,"0","0","0","0","0","0","0","0","1492"
"10398","2023","ERCT","263227",,"0","0","0","0","0","0","0","0","263227"
"10399","2023","MROW","1060819","507685.1","0","0","1060819","0","0","0","0","0","0"
"10400","2023","NEWE","27587",,"0","0","0","0","0","0","0","0","27587"
"10401","2023","RFCE","12113",,"0","0","0","0","0","0","0","0","12113"
"10402","2023","NEWE","2674",,"0","0","0","0","0","0","0","0","2674"
"10403","2023","RFCE","121554",,"0","0","0","0","0","0","0","121554","0"
"10404","2023","SRTV","17773",,"0","0","0","0","0","0","0","0","17773"
"10405","2023","MROW","1029857",,"0","0","0","0","0","0","0","1029857","0"
"10406","2023","ERCT","49615.44","29569.25","0","0","49615.44","0","0","0","0","0","0"
"10407","2023","RFCE","1581",,"0","0","0","0","0","0","0","0","1581"
"10408","2023","NWPP","3883",,"0","0","0","0","0","0","0","0","3883"
"10409","2023","SRVC","22246730",,"0","0","0","0","22246740","0","0","0","0"
"10410","2023","RFCE","188","585.2","0","188","0","0","0","0","0","0","0"
"10411","2023","SRTV","14668",,"0","0","0","0","0","0","0","0","14668"
"10412","2023","NEWE","13211",,"0","0","0","0","0","0","0","0","13211"
"10413","2023","SRVC","17452",,"0","0","0","0","0","0","0","0","17452"
"10414","2023","NWPP","2996",,"0","0","0","0","0","0","0","0","2996"
"10415","2023","NEWE","12633",,"0","0","0","0","0","0","0","0","12633"
"10416","2023","RFCW","85772",,"0","0","0","0","0","0","0","85772","0"
"10417","2023","SRTV","19227600",,"0","0","0","0","19227600","0","0","0","0"
"10418","2023","NWPP","3268",,"0","0","0","0","0","0","0","0","3268"
"10419","2023","RFCE","542795","423146","0","2811.034","539984","0","0","0","0","0","0"
"10420","2023","ERCT","103215",,"0","0","0","0","0","0","0","0","103215"
"10421","2023","RMPA","46622",,"0","0","0","0","0","0","0","0","46622"
"10422","2023","SRTV","3202",,"0","0","0","0","0","0","0","0","3202"
"10423","2023","NWPP","3993",,"0","0","0","0","0","0","0","0","3993"
"10424","2023","RFCW","243007","148963","0","0","243007","0","0","0","0","0","0"
"10425","2023","SRVC","4656",,"0","0","0","0","0","0","0","0","4656"
"10426","2023","MROW","-139","18.701","0","-139","0","0","0","0","0","0","0"
"10427","2023","RFCE","15376","7140.111","0","0","15376","0","0","0","0","0","0"
"10428","2023","SRVC","10363",,"0","0","0","0","0","0","0","0","10363"
"10429","2023","SRTV","94630",,"0","0","0","0","0","94630","0","0","0"
"10430","2023","RFCE","50.001","117.024","0","50","0","0","0","0","0","0","0"
"10431","2023","ERCT","414570",,"0","0","0","0","0","0","0","414570","0"
"10432","2023","RFCE","754",,"0","0","0","0","0","0","0","0","754"
"10433","2023","MROW","1453602",,"0","0","0","0","0","1453602","0","0","0"
"10434","2023","RFCE","169319","50164.43","0","0","169319","0","0","0","0","0","0"
"10435","2023","NEWE","13506",,"0","0","0","0","0","0","0","0","13506"
"10436","2023","SPSO","3695",,"0","0","0","0","0","0","0","3695","0"
"10437","2023","SRVC","2750",,"0","0","0","0","0","0","0","0","2750"
"10438","2023","NWPP","3741",,"0","0","0","0","0","0","0","0","3741"
"10439","2023","ERCT","14269",,"0","0","0","0","0","0","0","0","14269"
"10440","2023","NEWE","13793",,"0","0","0","0","0","0","0","0","13793"
"10441","2023","MROW","52.92","43.608","0","52.92","0","0","0","0","0","0","0"
"10442","2023","SRTV","41704",,"0","0","0","0","0","41704","0","0","0"
"10443","2023","RFCW","17649",,"0","0","0","0","0","17649","0","0","0"
"10444","2023","ERCT","239098","147130.7","0","0","239098","0","0","0","0","0","0"
"10445","2023","SRTV","34215","10964.67","0","0","34215","0","0","0","0","0","0"
"10446","2023","NWPP","-338",,"0","0","0","0","0","0","0","0","0"
"10447","2023","SRVC","1634",,"0","0","0","0","0","0","0","0","1634"
"10448","2023","RFCE","92785",,"0","0","0","0","0","0","0","92785","0"
"10449","2023","RFCE","343329",,"0","0","0","0","0","0","0","343329","0"
"10450","2023","SRVC","-90","28.827","0","-90","0","0","0","0","0","0","0"
"10451","2023","SRTV","94294","27785","0","0","94294","0","0","0","0","0","0"
"10452","2023","ERCT","568276",,"0","0","0","0","0","0","0","568276","0"
"10453","2023","MROW","201897","98464.04","0","0","201897","0","0","0","0","0","0"
"10454","2023","NEWE","27453",,"0","0","0","0","0","0","0","0","27453"
"10455","2023","ERCT","3892","3694.922","0","0","3892","0","0","0","0","0","0"
"10456","2023","SRVC","129020",,"0","0","0","0","0","0","0","0","129020"
"10457","2023","RFCE","284092.2","0","0","63.771","284028.4","0","0","0","0","0","0"
"10458","2023","SRTV","11084",,"0","0","0","0","0","0","0","0","11084"
"10459","2023","NWPP","19228",,"0","0","0","0","0","0","0","19228","0"
"10460","2023","RFCE","46",,"0","0","0","0","0","0","0","0","46"
"10461","2023","SRTV","113018",,"0","0","0","0","0","113018","0","0","0"
"10462","2023","ERCT","24900",,"0","0","0","0","0","0","0","0","24900"
"10463","2023","RFCE","1834",,"0","0","0","0","0","0","0","0","1834"
"10464","2023","RFCE","702327","986547.7","702325.3","0","1.77","0","0","0","0","0","0"
"10465","2023","SRTV","812422",,"0","0","0","0","0","812422","0","0","0"
"10466","2023","RFCE","-5806",,"0","0","0","0","0","0","0","0","0"
"10467","2023","ERCT","14094",,"0","0","0","0","0","14094","0","0","0"
"10468","2023","MROW","76","124.454","0","76","0","0","0","0","0","0","0"
"10469","2023","NWPP","2945",,"0","0","0","0","0","0","0","0","2945"
"10470","2023","SRVC","199","55.638","0","79.643","119.357","0","0","0","0","0","0"
"10471","2023","RFCE","2859335","3069607","2843055","18","16262.46","0","0","0","0","0","0"
"10472","2023","NEWE","1453",,"0","0","0","0","0","0","0","1453","0"
"10473","2023","RMPA","38170","25821.39","0","0","38170","0","0","0","0","0","0"
"10474","2023","RFCE","13193","0","0","0","0","0","0","0","13193","0","0"
"10475","2023","RFCE","44547",,"0","0","0","0","0","44547","0","0","0"
"10476","2023","MROW","37767",,"0","0","0","0","0","0","0","37767","0"
"10477","2023","NEWE","3104",,"0","0","0","0","0","0","0","3104","0"
"10478","2023","NWPP","22162",,"0","0","0","0","0","0","0","22162","0"
"10479","2023","SRTV","18709840",,"0","0","0","0","18709840","0","0","0","0"
"10480","2023","ERCT","354320",,"0","0","0","0","0","0","0","0","354320"
"10481","2023","RFCE","36806",,"0","0","0","0","0","0","0","36806","0"
"10482","2023","NWPP","130265","0","0","0","0","0","0","0","130265","0","0"
"10483","2023","SRTV","38974","0.001","0","0","0","0","0","0","38974","0","0"
"10484","2023","NEWE","15919",,"0","0","0","0","0","0","0","0","15919"
"10485","2023","SRVC","46942",,"0","0","0","0","0","46942","0","0","0"
"10486","2023","RFCE","4481",,"0","0","0","0","0","0","0","0","4481"
"10487","2023","NEWE","10543",,"0","0","0","0","0","0","0","0","10543"
"10488","2023","NWPP","4022",,"0","0","0","0","0","0","0","0","4022"
"10489","2023","ERCT","368382",,"0","0","0","0","0","0","0","368382","0"
"10490","2023","MROW","2050154",,"0","0","0","0","0","2050154","0","0","0"
"10491","2023","RFCE","572070","629677.8","0","0","154.134","314549.1","0","0","257366.8","0","0"
"10492","2023","RFCW","382545",,"0","0","0","0","0","0","0","382545","0"
"10493","2023","RFCE","183447","193897.5","0","2822.046","0","99344.52","0","0","81280.45","0","0"
"10494","2023","RFCE","49705","26190.51","0","0","49705","0","0","0","0","0","0"
"10495","2023","MROW","66695",,"0","0","0","0","0","0","0","66695","0"
"10496","2023","SRTV","2555",,"0","0","0","0","0","0","0","0","2555"
"10497","2023","RFCE","2709",,"0","0","0","0","0","0","0","0","2709"
